gid,year,barren_ih,capdist,forest_ih,gwno
87007,2010,0,2507.811,0,900
87008,2010,0,2462.665,0,900
87009,2010,0,2417.56,0,900
87010,2010,0,2372.5,0,900
87011,2010,0,2327.489,0,900
87012,2010,0,2282.53,0,900
87013,2010,0,2237.628,0,900
87014,2010,0,2192.787,0,900
87015,2010,0,2148.013,0,900
87016,2010,0,2103.31,0,900
87017,2010,0,2058.684,0,900
87018,2010,0,2014.142,0,900
87019,2010,0,1969.69,0,900
87020,2010,0,1925.336,0,900
87021,2010,0,1881.087,0,900
87022,2010,0,1836.953,0,900
87023,2010,0,1792.942,0,900
87024,2010,0,1749.065,0,900
87025,2010,0,1705.333,0,900
87026,2010,0,1661.76,0,900
87027,2010,0,1618.358,0,900
87028,2010,0,1575.144,0,900
87029,2010,0,1532.133,0,900
87030,2010,0,1489.344,0,900
87031,2010,0,1446.799,0,900
87032,2010,0,1404.52,0,900
87033,2010,0,1362.533,0,900
87034,2010,0,1320.867,0,900
87035,2010,0,1279.555,0,900
87036,2010,0,1238.632,0,900
87037,2010,0,1198.14,0,900
87038,2010,0,1158.124,0,900
87039,2010,0,1118.637,0,900
87040,2010,0,1079.738,0,900
87041,2010,5.91,1041.493,0,900
87042,2010,0,1003.978,0,900
87043,2010,0,967.2795,0,900
87044,2010,0,931.494,0,900
87045,2010,0,896.7319,0,900
87046,2010,0,863.1178,0,900
87047,2010,0,830.7918,0,900
87048,2010,0,799.9108,0,900
87049,2010,0,770.6492,0,900
87050,2010,0,743.1992,0,900
87051,2010,0,717.769,0,900
87052,2010,0,694.5814,0,900
87053,2010,0,673.8683,0,900
87054,2010,0,655.8647,0,900
87055,2010,0,640.7994,0,900
87056,2010,0,628.8839,0,900
87057,2010,0,620.3002,0,900
87058,2010,0,615.1877,0,900
87059,2010,0,613.6336,0,900
87060,2010,0,615.6646,0,900
87061,2010,0,621.2457,0,900
87062,2010,0,630.2823,0,900
87063,2010,0,642.6286,8.86,900
87064,2010,0,658.098,19.6,900
87065,2010,0,676.476,88.27,900
87066,2010,0,697.5323,71.99,900
87067,2010,0,721.0319,54.6,900
87337,2010,,476.9404,,155
87338,2010,16.08,468.9714,0.05,155
87339,2010,13.4,465.7455,0,155
87340,2010,80.04,467.3611,0,155
87341,2010,95.99,1202.174,0,160
87342,2010,94.45,1161.33,0,160
87343,2010,24.99,1120.981,0,160
87344,2010,5.41,1081.181,0,160
87345,2010,2.73,1041.995,0.05,160
87346,2010,2.74,1003.497,0,160
87347,2010,0,965.7692,0,160
87348,2010,0,928.9059,0,160
87349,2010,0,893.0156,0,160
87350,2010,0,858.2209,0,160
87351,2010,0,824.6615,0,160
87352,2010,36.11,792.4949,2.94,160
87353,2010,0,761.8985,0,160
87354,2010,0,733.0694,0,160
87355,2010,0,706.2249,0,160
87356,2010,0,681.6,0,160
87357,2010,0,659.444,0,160
87358,2010,0,640.0139,0,160
87359,2010,0,623.565,0,160
87360,2010,0,610.3386,0,160
87361,2010,0,600.5482,11.64,160
87362,2010,0,594.3635,2.34,160
87363,2010,0,591.898,0,160
87364,2010,0,593.1979,0,160
87365,2010,0,598.2388,0,160
87366,2010,0,606.9272,0,160
87367,2010,0,619.1095,0,160
87368,2010,0,1717.88,0,140
87369,2010,0,1692.932,0,140
87370,2010,0,1669.185,0,140
87371,2010,0,1646.689,0,140
87372,2010,0,1625.497,0,140
87373,2010,0,1605.661,1.9,140
87374,2010,0,1587.232,14.67,140
87375,2010,0,1570.259,9.76,140
87376,2010,0,1554.791,37.21,140
87377,2010,0,1540.873,62.31,140
87378,2010,0,1528.547,63.93,140
87379,2010,0,1517.853,45.75,140
87380,2010,0,1508.825,49.08,140
87381,2010,0,1501.493,41.12,140
87382,2010,,1495.883,,140
87514,2010,,1199.848,,560
87515,2010,0,1153.328,0,560
87516,2010,0,1107.048,0,560
87517,2010,0,1061.041,0,560
87518,2010,0,1015.346,0,560
87519,2010,0,970.0067,0,560
87520,2010,0,925.0765,0,560
87521,2010,0,880.6191,0,560
87522,2010,0,836.7103,0,560
87523,2010,0,793.442,0,560
87524,2010,0,750.926,0,560
87525,2010,0,709.2979,0,560
87526,2010,0,668.7247,0,560
87527,2010,0,629.4109,0,560
87528,2010,0,591.6084,0.04,560
87529,2010,0,555.6264,0,560
87530,2010,0,521.8423,0.08,560
87531,2010,0,490.7109,0,560
87532,2010,0,462.7684,0,560
87533,2010,0,438.6251,0,560
87534,2010,0,418.9388,0,560
87535,2010,0,404.3614,0,560
87536,2010,0,26.94594,0,570
87537,2010,0,74.86432,0,570
87538,2010,0,123.3059,0,570
87539,2010,0,171.8282,0,570
87540,2010,0,420.3736,2.03,560
87541,2010,0,440.4515,17.45,560
87542,2010,0,464.9317,15.73,560
87543,2010,0,493.1586,5.63,560
87544,2010,,524.5273,,560
87710,2010,,3298.336,,900
87711,2010,0,3252.879,0,900
87712,2010,0,3207.431,0,900
87713,2010,0,3161.994,0,900
87714,2010,0,3116.57,0,900
87715,2010,0,3071.161,0,900
87716,2010,0,3025.768,0,900
87717,2010,0,2980.392,0,900
87718,2010,0,2935.038,0,900
87719,2010,0,2889.705,0,900
87720,2010,0,2844.396,0,900
87721,2010,0,2799.115,0,900
87722,2010,0,2753.862,0,900
87723,2010,0,2708.642,0,900
87724,2010,0,2663.455,0,900
87725,2010,0,2618.306,0,900
87726,2010,0,2573.197,0,900
87727,2010,0,2528.131,0,900
87728,2010,0,2483.113,0,900
87729,2010,0,2438.145,0,900
87730,2010,0,2393.232,0,900
87731,2010,0,2348.378,0,900
87732,2010,0,2303.587,0,900
87733,2010,0,2258.865,0,900
87734,2010,0,2214.215,0,900
87735,2010,0,2169.645,0,900
87736,2010,0,2125.159,0,900
87737,2010,0,2080.766,0,900
87738,2010,0,2036.47,0,900
87739,2010,0,1992.281,0,900
87740,2010,0,1948.207,0,900
87741,2010,0,1904.255,0,900
87742,2010,0.6,1860.437,0,900
87743,2010,0,1816.763,0,900
87744,2010,0,1773.244,0,900
87745,2010,0,1729.894,0,900
87746,2010,0,1686.725,0,900
87747,2010,0,1643.755,0,900
87748,2010,0,1600.999,0,900
87749,2010,0,1558.476,0,900
87750,2010,0,1516.206,0,900
87751,2010,0,1474.214,0,900
87752,2010,0,1432.523,0,900
87753,2010,0,1391.162,0,900
87754,2010,0,1350.163,0,900
87755,2010,8.94,1309.559,0,900
87756,2010,5.7,1269.391,0,900
87757,2010,0,1229.702,0,900
87758,2010,0,1190.539,0,900
87759,2010,0,1151.96,0,900
87760,2010,0,1114.023,0,900
87761,2010,0,1076.799,0,900
87762,2010,0,1040.365,0,900
87763,2010,0,1004.808,0,900
87764,2010,0,970.2242,0,900
87765,2010,0,936.7229,0,900
87766,2010,0,904.4251,0,900
87767,2010,0,873.4651,0,900
87768,2010,0,843.9908,0,900
87769,2010,0,816.1638,0,900
87770,2010,0,790.1589,0,900
87771,2010,0,766.1622,0,900
87772,2010,0,744.3685,0,900
87773,2010,0,724.977,0,900
87774,2010,0,708.1855,0,900
87775,2010,0,694.183,0,900
87776,2010,0,683.1415,0,900
87777,2010,0,675.2064,0,900
87778,2010,0,670.4882,0,900
87779,2010,0,669.055,0,900
87780,2010,0,670.928,0,900
87781,2010,0,676.0796,0,900
87782,2010,0,684.4357,0,900
87783,2010,0,695.8807,0,900
87784,2010,0,710.2651,0,900
87785,2010,0,727.4141,74.11,900
87786,2010,0,747.1371,61.03,900
87787,2010,0,769.2357,59.68,900
88057,2010,,531.2351,,155
88058,2010,3.59,524.056,0,155
88059,2010,18.56,521.1566,0,155
88060,2010,18.86,522.6082,0,155
88061,2010,97.13,528.3749,0,155
88062,2010,97.27,1192.673,0,160
88063,2010,27.78,1153.215,0,160
88064,2010,22.11,1114.366,0,160
88065,2010,2.77,1076.191,0,160
88066,2010,19.39,1038.766,0,160
88067,2010,27.33,1002.177,0,160
88068,2010,2.75,966.5179,0,160
88069,2010,0,931.8974,0,160
88070,2010,0,898.436,4.9,160
88071,2010,0,866.2689,0,160
88072,2010,26.85,835.5462,0,160
88073,2010,0,806.4337,0,160
88074,2010,0,779.1126,0,160
88075,2010,0,753.7783,0,160
88076,2010,0,730.6381,0,160
88077,2010,0,709.9071,0,160
88078,2010,0,691.8024,0,160
88079,2010,0,676.5352,2.16,160
88080,2010,0,664.3014,0,160
88081,2010,0,655.2714,0,160
88082,2010,0,649.579,1.92,160
88083,2010,0,647.3122,0,160
88084,2010,0,648.5071,0,160
88085,2010,0,653.1447,6.18,160
88086,2010,0,661.1524,0,160
88087,2010,0,672.4097,0,160
88088,2010,0,686.7565,0,160
88089,2010,0,1645.204,0,140
88090,2010,0,1620.655,0,140
88091,2010,0,1597.379,0,140
88092,2010,0,1575.432,0,140
88093,2010,0,1554.872,0,140
88094,2010,0,1535.754,0,140
88095,2010,0,1518.132,0,140
88096,2010,0,1502.061,0,140
88097,2010,0,1487.589,23.34,140
88098,2010,0,1474.765,24.51,140
88099,2010,0,1463.632,28.39,140
88100,2010,0,1454.228,36.31,140
88101,2010,0,1446.588,51.25,140
88102,2010,0,1440.74,24.46,140
88103,2010,,1436.705,,140
88233,2010,,689.7307,,565
88234,2010,3.79,1185.409,0,560
88235,2010,9.64,1138.073,0,560
88236,2010,17.13,687.8983,0,565
88237,2010,21.96,694.5696,0,565
88238,2010,9.03,704.7565,0,565
88239,2010,1.7,718.3095,0,565
88240,2010,0,904.7621,0,560
88241,2010,0,859.0361,0,560
88242,2010,0,813.7476,0.02,560
88243,2010,0,768.9747,0.01,560
88244,2010,0,724.814,0,560
88245,2010,0,681.3851,0,560
88246,2010,0,638.838,0,560
88247,2010,0,597.3621,0,560
88248,2010,0,557.1972,0.04,560
88249,2010,0,518.6488,0,560
88250,2010,0,482.1055,0,560
88251,2010,0,448.0587,0,560
88252,2010,0,417.1209,0,560
88253,2010,0,390.0332,0,560
88254,2010,0,367.6479,0,560
88255,2010,0,350.8668,0,560
88256,2010,0,340.5196,0,560
88257,2010,0,97.57929,0,570
88258,2010,0,138.448,0,570
88259,2010,0,352.0143,0,560
88260,2010,0,369.2896,0,560
88261,2010,0,392.0956,0,560
88262,2010,0,419.5309,3.69,560
88263,2010,0,450.7505,9.81,560
88264,2010,0,485.024,1.72,560
88265,2010,,521.7493,,560
88430,2010,0,3318.3,0,900
88431,2010,0,3272.875,0,900
88432,2010,0,3227.465,0,900
88433,2010,0,3182.07,0,900
88434,2010,0,3136.694,0,900
88435,2010,0,3091.337,0,900
88436,2010,0,3046.001,0,900
88437,2010,0,3000.69,0,900
88438,2010,0,2955.405,0,900
88439,2010,0,2910.148,0,900
88440,2010,0,2864.922,0,900
88441,2010,0,2819.729,0,900
88442,2010,0,2774.573,0,900
88443,2010,0,2729.455,0,900
88444,2010,0,2684.379,0,900
88445,2010,0,2639.349,0,900
88446,2010,0,2594.367,0,900
88447,2010,0,2549.438,0,900
88448,2010,0,2504.565,0,900
88449,2010,0,2459.753,0,900
88450,2010,0,2415.005,0,900
88451,2010,0,2370.327,0,900
88452,2010,0,2325.724,0,900
88453,2010,0,2281.2,0,900
88454,2010,0,2236.763,0,900
88455,2010,0,2192.417,0,900
88456,2010,0,2148.171,0,900
88457,2010,0,2104.03,0,900
88458,2010,0,2060.004,0,900
88459,2010,0,2016.1,0,900
88460,2010,0,1972.328,0,900
88461,2010,0,1928.697,0,900
88462,2010,0,1885.219,0,900
88463,2010,0,1841.906,0,900
88464,2010,0,1798.769,0,900
88465,2010,0,1755.824,0,900
88466,2010,0,1713.086,0,900
88467,2010,0,1670.57,0,900
88468,2010,0,1628.297,0,900
88469,2010,0,1586.286,0,900
88470,2010,0,1544.56,0,900
88471,2010,0,1503.143,0,900
88472,2010,0,1462.063,0,900
88473,2010,0,1421.349,0,900
88474,2010,4.36,1381.036,0,900
88475,2010,61.11,1341.159,0,900
88476,2010,33.33,1301.76,0,900
88477,2010,0,1262.885,0,900
88478,2010,0,1224.585,0,900
88479,2010,0,1186.915,0,900
88480,2010,0,1149.94,0,900
88481,2010,0,1113.728,0,900
88482,2010,0,1078.357,0,900
88483,2010,0,1043.915,0,900
88484,2010,0,1010.496,0,900
88485,2010,0,978.2065,0,900
88486,2010,0,947.1625,0,900
88487,2010,0,917.491,0,900
88488,2010,0,889.3302,0,900
88489,2010,0,862.8286,0,900
88490,2010,0,838.1443,0,900
88491,2010,0,815.4429,0,900
88492,2010,0,794.8948,0,900
88493,2010,0,776.6713,0,900
88494,2010,0,760.9399,0,900
88495,2010,0,747.8582,0,900
88496,2010,0,737.5675,0,900
88497,2010,0,730.1861,0,900
88498,2010,0,725.8029,0,900
88499,2010,0,724.4724,0,900
88500,2010,0,726.2113,0,900
88501,2010,0,730.9979,0,900
88502,2010,0,738.7726,0,900
88503,2010,0,749.4424,0,900
88504,2010,0,762.8856,5.93,900
88505,2010,0,778.9584,60.43,900
88506,2010,0,797.5013,48.77,900
88507,2010,0,818.3462,55.05,900
88508,2010,,841.3215,,900
88778,2010,83.49,579.1999,0,155
88779,2010,61.72,576.5648,0,155
88780,2010,26.79,577.8837,0,155
88781,2010,79.92,583.13,0,155
88782,2010,99.42,1225.699,0,160
88783,2010,75,1187.142,0,160
88784,2010,0,1149.246,0,160
88785,2010,0,1112.079,0,160
88786,2010,5.51,1075.718,0,160
88787,2010,68.74,1040.248,0,160
88788,2010,19.25,1005.763,0,160
88789,2010,0,972.3702,11.7,160
88790,2010,0,940.1859,13.5,160
88791,2010,0,909.3392,0,160
88792,2010,0,879.9714,0,160
88793,2010,0,852.2363,0,160
88794,2010,0,826.2988,0,160
88795,2010,0,802.3337,0,160
88796,2010,0,780.5233,0,160
88797,2010,0,761.0534,0,160
88798,2010,0,744.1081,0,160
88799,2010,0,729.8636,5.86,160
88800,2010,0,718.481,0,160
88801,2010,0,710.098,0,160
88802,2010,0,704.822,3.54,160
88803,2010,0,702.7229,0,160
88804,2010,0,703.8293,3.56,160
88805,2010,0,708.1261,3.9,160
88806,2010,0,715.5558,14.86,160
88807,2010,0,726.022,6.88,160
88808,2010,0,739.3956,7.94,160
88809,2010,0,755.5219,18.69,160
88810,2010,0,1572.574,2.07,140
88811,2010,0,1548.477,17.08,140
88812,2010,0,1525.734,5.11,140
88813,2010,0,1504.407,0,140
88814,2010,0,1484.558,0,140
88815,2010,0,1466.246,0,140
88816,2010,0,1449.531,5.65,140
88817,2010,0,1434.468,0,140
88818,2010,0,1421.11,0,140
88819,2010,0,1409.505,22.66,140
88820,2010,0,1399.698,18.43,140
88821,2010,0,1391.727,44.91,140
88822,2010,0,1385.622,49.38,140
88823,2010,0,1381.409,57.75,140
88952,2010,,643.356,,565
88953,2010,41.01,634.7857,0,565
88954,2010,32.63,630.1216,0,565
88955,2010,28.34,1125.317,0,560
88956,2010,46.32,632.7853,0,565
88957,2010,43.03,640.0632,0,565
88958,2010,32.51,651.152,0,565
88959,2010,6.13,665.8611,0,565
88960,2010,0,683.9568,0,565
88961,2010,0,840.5403,0,560
88962,2010,0,793.9786,0,560
88963,2010,0,747.8059,0,560
88964,2010,0,702.0997,0,560
88965,2010,0,656.9581,0,560
88966,2010,0,612.5068,0,560
88967,2010,0,568.9084,0,560
88968,2010,0,526.3756,0,560
88969,2010,0,485.1896,0,560
88970,2010,0,445.7245,0.08,560
88971,2010,0,408.4802,0,560
88972,2010,0,374.1211,0,560
88973,2010,0,343.5148,0,560
88974,2010,0,317.748,0,560
88975,2010,0,298.0789,0,560
88976,2010,0,285.7697,0,560
88977,2010,0,281.7868,0,560
88978,2010,0,286.4777,0,560
88979,2010,0.64,299.4349,0,560
88980,2010,0,319.6547,0,560
88981,2010,0,345.8654,0,560
88982,2010,0,376.8184,0,560
88983,2010,0,411.4445,1.49,560
88984,2010,0,448.8941,0,560
88985,2010,14.63,488.5176,19.5,560
88986,2010,,529.827,,560
89149,2010,0,3384.388,0,900
89150,2010,0,3338.99,0,900
89151,2010,0,3293.61,0,900
89152,2010,0,3248.248,0,900
89153,2010,0,3202.908,0,900
89154,2010,0,3157.591,0,900
89155,2010,0,3112.299,0,900
89156,2010,0,3067.035,0,900
89157,2010,0,3021.801,0,900
89158,2010,0,2976.598,0,900
89159,2010,0,2931.431,0,900
89160,2010,0,2886.301,0,900
89161,2010,0,2841.212,0,900
89162,2010,0,2796.166,0,900
89163,2010,0,2751.167,0,900
89164,2010,0,2706.217,0,900
89165,2010,0,2661.322,0,900
89166,2010,0,2616.483,0,900
89167,2010,0,2571.707,0,900
89168,2010,0,2526.996,0,900
89169,2010,0,2482.356,0,900
89170,2010,0,2437.791,0,900
89171,2010,0,2393.307,0,900
89172,2010,0,2348.909,0,900
89173,2010,0,2304.603,0,900
89174,2010,0,2260.396,0,900
89175,2010,0,2216.294,0,900
89176,2010,0,2172.306,0,900
89177,2010,0,2128.439,0,900
89178,2010,0,2084.701,0,900
89179,2010,0,2041.103,0,900
89180,2010,0,1997.654,0,900
89181,2010,0,1954.365,0,900
89182,2010,0,1911.248,0,900
89183,2010,0,1868.316,0,900
89184,2010,0,1825.583,0,900
89185,2010,0,1783.064,0,900
89186,2010,0,1740.776,0,900
89187,2010,0,1698.738,0,900
89188,2010,0,1656.968,0,900
89189,2010,0,1615.489,0,900
89190,2010,0,1574.325,0,900
89191,2010,0,1533.502,0,900
89192,2010,0,1493.048,0,900
89193,2010,0,1452.997,0,900
89194,2010,1.84,1413.382,0,900
89195,2010,97.22,1374.243,0,900
89196,2010,13.89,1335.622,0,900
89197,2010,0,1297.566,0,900
89198,2010,0,1260.127,0,900
89199,2010,0,1223.364,0,900
89200,2010,0,1187.338,0,900
89201,2010,0,1152.121,0,900
89202,2010,0,1117.79,0,900
89203,2010,0,1084.429,0,900
89204,2010,0,1052.132,0,900
89205,2010,0,1021,0,900
89206,2010,0,991.1442,0,900
89207,2010,0,962.6832,0,900
89208,2010,0,935.7452,0,900
89209,2010,0,910.4661,0,900
89210,2010,0,886.9883,0,900
89211,2010,0,865.4589,0,900
89212,2010,0,846.027,0,900
89213,2010,0,828.8408,0,900
89214,2010,0,814.0428,0,900
89215,2010,0,801.7655,0,900
89216,2010,0,792.1265,0,900
89217,2010,0,785.2231,0,900
89218,2010,0,781.1281,0,900
89219,2010,0,779.8857,0,900
89220,2010,0,781.5095,0.03,900
89221,2010,0,785.9819,1.56,900
89222,2010,0,793.2544,0,900
89223,2010,0,803.2509,1.03,900
89224,2010,0,815.8711,0,900
89225,2010,0,830.9952,26.82,900
89226,2010,0,848.4889,44.06,900
89227,2010,0,868.2087,63.53,900
89228,2010,,890.0063,,900
89498,2010,,634.3867,,155
89499,2010,75.35,631.9699,0,155
89500,2010,66.28,633.1794,0,155
89501,2010,87.7,637.9945,0,155
89502,2010,99.32,646.3345,0,155
89503,2010,92.87,1222.619,0,160
89504,2010,49.88,1185.672,0,160
89505,2010,69.17,1149.501,0,160
89506,2010,0,1114.184,0,160
89507,2010,24.78,1079.805,0,160
89508,2010,5.44,1046.457,0,160
89509,2010,0,1014.243,33.11,160
89510,2010,0,983.2742,14.36,160
89511,2010,0,953.6734,0,160
89512,2010,0,925.5722,0,160
89513,2010,0,899.1119,0,160
89514,2010,0,874.4421,0,160
89515,2010,0,851.7188,0,160
89516,2010,0,831.1022,0,160
89517,2010,0,812.7531,0,160
89518,2010,0,796.8284,0,160
89519,2010,0,783.4765,0,160
89520,2010,0,772.8309,0,160
89521,2010,0,765.0049,0,160
89522,2010,0,760.0857,0,160
89523,2010,0,758.13,0,160
89524,2010,0,759.1607,1.23,160
89525,2010,0,763.1658,0,160
89526,2010,0,770.0987,2.37,160
89527,2010,0,779.8812,17.6,160
89528,2010,0,792.4076,2.26,160
89529,2010,0,807.55,32.79,160
89530,2010,0,825.164,45.5,160
89531,2010,0,1500.021,15.05,140
89532,2010,0,1476.437,12.99,140
89533,2010,0,1454.298,1.24,140
89534,2010,0,1433.673,2.17,140
89535,2010,0,1414.626,1.32,140
89536,2010,0,1397.224,12.21,140
89537,2010,0,1381.528,7.09,140
89538,2010,0,1367.597,16.18,140
89539,2010,0,1355.486,29.66,140
89540,2010,0,1345.244,31.65,140
89541,2010,0,1336.914,56.52,140
89542,2010,0,1330.532,64.39,140
89543,2010,0,1326.127,75.65,140
89544,2010,,1323.718,,140
89671,2010,,602.8289,,565
89672,2010,67.51,589.3426,0,565
89673,2010,25.57,579.9336,0,565
89674,2010,13.24,574.8022,0,565
89675,2010,40.87,574.0634,0,565
89676,2010,36.66,577.7338,0,565
89677,2010,3.45,585.7305,0,565
89678,2010,3.69,597.8801,0,565
89679,2010,0,613.9356,0,565
89680,2010,0,633.6002,0,565
89681,2010,0,825.3384,0,560
89682,2010,0,777.6462,0,560
89683,2010,0,730.2215,0,560
89684,2010,0,683.121,0,560
89685,2010,0,636.4174,0,560
89686,2010,0,590.2058,0,560
89687,2010,0,544.6122,0,560
89688,2010,0,499.8067,0,560
89689,2010,0,456.0223,0,560
89690,2010,0,413.5843,0.16,560
89691,2010,0,372.9533,0,560
89692,2010,0,334.7886,0,560
89693,2010,0.44,300.0335,0,560
89694,2010,0,270.0086,0,560
89695,2010,0,246.4493,0,560
89696,2010,0,231.3399,0,560
89697,2010,0,226.3789,0,560
89698,2010,0,232.2178,0,560
89699,2010,0,248.0951,0,560
89700,2010,0,272.26,0,560
89701,2010,0,302.734,0,560
89702,2010,0,337.8136,2.93,560
89703,2010,0,376.2123,6.96,560
89704,2010,0,417.0136,0,560
89705,2010,1.01,459.5775,1.88,560
89706,2010,,503.4567,,560
89869,2010,0,3405.739,0,900
89870,2010,0,3360.391,0,900
89871,2010,0,3315.067,0,900
89872,2010,0,3269.766,0,900
89873,2010,0,3224.492,0,900
89874,2010,0,3179.247,0,900
89875,2010,0,3134.032,0,900
89876,2010,0,3088.852,0,900
89877,2010,0,3043.707,0,900
89878,2010,0,2998.6,0,900
89879,2010,0,2953.536,0,900
89880,2010,0,2908.516,0,900
89881,2010,0,2863.543,0,900
89882,2010,0,2818.622,0,900
89883,2010,0,2773.755,0,900
89884,2010,0,2728.947,0,900
89885,2010,0,2684.2,0,900
89886,2010,0,2639.521,0,900
89887,2010,0,2594.912,0,900
89888,2010,0,2550.379,0,900
89889,2010,0,2505.927,0,900
89890,2010,0,2461.561,0,900
89891,2010,0,2417.287,0,900
89892,2010,0,2373.111,0,900
89893,2010,0,2329.04,0,900
89894,2010,0,2285.081,0,900
89895,2010,0,2241.241,0,900
89896,2010,0,2197.528,0,900
89897,2010,0,2153.952,0,900
89898,2010,0,2110.522,0,900
89899,2010,0,2067.247,0,900
89900,2010,0,2024.14,0,900
89901,2010,0,1981.21,0,900
89902,2010,0,1938.473,0,900
89903,2010,0,1895.941,0,900
89904,2010,0,1853.63,0,900
89905,2010,0,1811.555,0,900
89906,2010,0,1769.736,0,900
89907,2010,0,1728.19,0,900
89908,2010,0,1686.94,0,900
89909,2010,0,1646.009,0,900
89910,2010,0,1605.421,0,900
89911,2010,0,1565.205,0,900
89912,2010,0,1525.391,0,900
89913,2010,0,1486.011,0,900
89914,2010,1.36,1447.103,0,900
89915,2010,9.38,1408.707,0,900
89916,2010,0,1370.865,0,900
89917,2010,0,1333.626,0,900
89918,2010,0,1297.044,0,900
89919,2010,0,1261.175,0,900
89920,2010,0,1226.083,0,900
89921,2010,0,1191.838,0,900
89922,2010,0,1158.516,0,900
89923,2010,0,1126.199,0,900
89924,2010,0,1094.976,0,900
89925,2010,0,1064.946,0,900
89926,2010,0,1036.211,0,900
89927,2010,0,1008.884,0,900
89928,2010,0,983.0829,0,900
89929,2010,0,958.9307,0,900
89930,2010,0,936.5558,0,900
89931,2010,0,916.0889,0,900
89932,2010,0,897.661,0,900
89933,2010,0,881.4005,0,900
89934,2010,0,867.4294,0,900
89935,2010,0,855.8604,0,900
89936,2010,0,846.792,0,900
89937,2010,0,840.3054,0,900
89938,2010,0,836.4609,0,900
89939,2010,0,835.295,0,900
89940,2010,0,836.8189,0.03,900
89941,2010,0,841.018,0,900
89942,2010,0,847.8524,0,900
89943,2010,0,857.259,0.98,900
89944,2010,0,869.154,0,900
89945,2010,0,883.4368,16.97,900
89946,2010,0,899.9932,8.05,900
89947,2010,0,918.7002,21.29,900
89948,2010,,939.4288,,900
90142,2010,,3750.927,,155
90219,2010,66.11,687.3718,0,155
90220,2010,73.23,688.4893,0,155
90221,2010,78.96,692.9415,0,155
90222,2010,99.33,700.6647,0,155
90223,2010,95.85,1259.516,0,160
90224,2010,91.63,1223.505,0,160
90225,2010,33.15,1188.312,0,160
90226,2010,11.07,1154.013,0,160
90227,2010,2.76,1120.691,0,160
90228,2010,27.57,1088.437,0,160
90229,2010,0,1057.348,40.26,160
90230,2010,0,1027.532,8.68,160
90231,2010,0,999.1027,0,160
90232,2010,0,972.1824,0,160
90233,2010,0,946.9006,0,160
90234,2010,0,923.3923,0,160
90235,2010,0,901.7968,14.04,160
90236,2010,0,882.2548,26.79,160
90237,2010,0,864.9062,14.74,160
90238,2010,0,849.8855,0,160
90239,2010,0,837.3184,0,160
90240,2010,0,827.3169,0,160
90241,2010,0,819.9752,0,160
90242,2010,0,815.3652,0,160
90243,2010,0,813.5334,0,160
90244,2010,0,227.3315,0,150
90245,2010,0,219.8948,0,150
90246,2010,0,223.6442,0,150
90247,2010,0,238.0517,0,150
90248,2010,0,261.3604,0,150
90249,2010,0,291.4422,18.95,150
90250,2010,0,876.6357,66.24,160
90251,2010,0,895.5125,52.92,160
90252,2010,0,916.4865,49.63,160
90253,2010,0,1404.585,32.4,140
90254,2010,0,1383.133,7.52,140
90255,2010,0,1363.302,7.83,140
90256,2010,0,1345.165,7.85,140
90257,2010,0,1328.789,15.03,140
90258,2010,0,1314.242,22.53,140
90259,2010,0,1301.585,26.61,140
90260,2010,0,1290.873,62.7,140
90261,2010,0,1282.156,50.6,140
90262,2010,0,1275.474,69.05,140
90263,2010,0,1270.86,75.89,140
90264,2010,,1268.336,,140
90391,2010,27.21,550.4842,0,565
90392,2010,46.46,535.6175,0,565
90393,2010,69.5,525.2021,0,565
90394,2010,24.06,519.5061,0,565
90395,2010,26.5,518.6849,0,565
90396,2010,29.18,522.7617,0,565
90397,2010,2.59,531.6235,0,565
90398,2010,0,545.037,0,565
90399,2010,0,562.6766,0,565
90400,2010,0,584.1594,0,565
90401,2010,0,813.6144,0,560
90402,2010,0,764.9694,0,560
90403,2010,0,716.4845,0,560
90404,2010,0,668.1953,0,560
90405,2010,0,620.1483,0,560
90406,2010,0,572.4052,0,560
